Query	Entry	Entry_Name	Protein_Name	Gene_Names	Organism	GO_IDs	GO_Terms	GO_Evidence	Status
A0A1D2NLY2	A0A1D2NLY2	A0A1D2NLY2_ORCCI	Methyl farnesoate epoxidase	NA	Orchesella cincta	GO:0005737;GO:0043231;GO:0020037;GO:0005506;GO:0016712;GO:0008395;GO:0006082;GO:0006805	C:cytoplasm;C:intracellular membrane-bounded organelle;F:heme binding;F:iron ion binding;F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen;F:steroid hydroxylase activity;P:organic acid metabolic process;P:xenobiotic metabolic process	IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MBG0	A0A1D2MBG0	A0A1D2MBG0_ORCCI	Aquaporin-9	NA	Orchesella cincta	GO:0005886;GO:0015254;GO:0015250	C:plasma membrane;F:glycerol channel activity;F:water channel activity	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MFS4	A0A1D2MFS4	A0A1D2MFS4_ORCCI	Delta(24)-sterol reductase	NA	Orchesella cincta	GO:0016020;GO:0005777;GO:0000246;GO:0050614;GO:0071949;GO:0008202	C:membrane;C:peroxisome;F:Delta24(24-1) sterol reductase activity;F:Delta24-sterol reductase activity;F:FAD binding;P:steroid metabolic process	IEA:UniProtKB-KW;IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:UniProtKB-EC;IEA:InterPro;IEA:TreeGrafter	Success
A0A1D2NC94	A0A1D2NC94	A0A1D2NC94_ORCCI	Gustatory receptor	NA	Orchesella cincta	GO:0016020	C:membrane	IEA:UniProtKB-KW	Success
A0A1D2MTW1	A0A1D2MTW1	A0A1D2MTW1_ORCCI	Pancreatic lipase-related protein 2	NA	Orchesella cincta	GO:0005615;GO:0016298;GO:0017171;GO:0016042	C:extracellular space;F:lipase activity;F:serine hydrolase activity;P:lipid catabolic process	IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MFS4	A0A1D2MFS4	A0A1D2MFS4_ORCCI	Delta(24)-sterol reductase	NA	Orchesella cincta	GO:0016020;GO:0005777;GO:0000246;GO:0050614;GO:0071949;GO:0008202	C:membrane;C:peroxisome;F:Delta24(24-1) sterol reductase activity;F:Delta24-sterol reductase activity;F:FAD binding;P:steroid metabolic process	IEA:UniProtKB-KW;IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:UniProtKB-EC;IEA:InterPro;IEA:TreeGrafter	Success
A0A1D2N7H7	A0A1D2N7H7	A0A1D2N7H7_ORCCI	Lipase	NA	Orchesella cincta	GO:0016788;GO:0016042	F:hydrolase activity, acting on ester bonds;P:lipid catabolic process	IEA:InterPro;IEA:UniProtKB-KW	Success
A0A1D2MVP2	A0A1D2MVP2	A0A1D2MVP2_ORCCI	SEC14-like protein 2	NA	Orchesella cincta	GO:0005737	C:cytoplasm	IEA:TreeGrafter	Success
A0A1D2MVP2	A0A1D2MVP2	A0A1D2MVP2_ORCCI	SEC14-like protein 2	NA	Orchesella cincta	GO:0005737	C:cytoplasm	IEA:TreeGrafter	Success
A0A1D2MVP2	A0A1D2MVP2	A0A1D2MVP2_ORCCI	SEC14-like protein 2	NA	Orchesella cincta	GO:0005737	C:cytoplasm	IEA:TreeGrafter	Success
A0A1D2MPS6	A0A1D2MPS6	A0A1D2MPS6_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2MVP2	A0A1D2MVP2	A0A1D2MVP2_ORCCI	SEC14-like protein 2	NA	Orchesella cincta	GO:0005737	C:cytoplasm	IEA:TreeGrafter	Success
A0A1D2NAX1	A0A1D2NAX1	A0A1D2NAX1_ORCCI	Putative oxidoreductase dhs-27	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2M7F5	A0A1D2M7F5	A0A1D2M7F5_ORCCI	SEC14-like protein 2	NA	Orchesella cincta	GO:0005737	C:cytoplasm	IEA:TreeGrafter	Success
A0A1D2MVP2	A0A1D2MVP2	A0A1D2MVP2_ORCCI	SEC14-like protein 2	NA	Orchesella cincta	GO:0005737	C:cytoplasm	IEA:TreeGrafter	Success
A0A1D2N7P6	A0A1D2N7P6	A0A1D2N7P6_ORCCI	Thiopurine S-methyltransferase	NA	Orchesella cincta	GO:0005737;GO:0008119;GO:0032259	C:cytoplasm;F:thiopurine S-methyltransferase activity;P:methylation	IEA:UniProtKB-KW;IEA:TreeGrafter;IEA:UniProtKB-KW	Success
A0A1D2MJ33	A0A1D2MJ33	A0A1D2MJ33_ORCCI	MARVEL domain-containing protein	NA	Orchesella cincta	GO:0016020	C:membrane	IEA:UniProtKB-KW	Success
A0A1D2N9R3	A0A1D2N9R3	A0A1D2N9R3_ORCCI	MARVEL domain-containing protein	NA	Orchesella cincta	GO:0016020	C:membrane	IEA:UniProtKB-KW	Success
A0A1D2N9R3	A0A1D2N9R3	A0A1D2N9R3_ORCCI	MARVEL domain-containing protein	NA	Orchesella cincta	GO:0016020	C:membrane	IEA:UniProtKB-KW	Success
A0A1D2NB82	A0A1D2NB82	A0A1D2NB82_ORCCI	Flavin-containing monooxygenase	NA	Orchesella cincta	GO:0050660;GO:0004499;GO:0050661	F:flavin adenine dinucleotide binding;F:N,N-dimethylaniline monooxygenase activity;F:NADP binding	IEA:InterPro;IEA:InterPro;IEA:InterPro	Success
A0A1D2N5T1	A0A1D2N5T1	A0A1D2N5T1_ORCCI	UDP-glucuronosyltransferase 2C1	NA	Orchesella cincta	GO:0016020;GO:0008194	C:membrane;F:UDP-glycosyltransferase activity	IEA:UniProtKB-KW;IEA:InterPro	Success
A0A1D2MWW3	A0A1D2MWW3	A0A1D2MWW3_ORCCI	Fibroblast growth factor receptor 1	NA	Orchesella cincta	GO:0032589;GO:0050808	C:neuron projection membrane;P:synapse organization	IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2N592	A0A1D2N592	A0A1D2N592_ORCCI	Chitin-binding type-2 domain-containing protein	NA	Orchesella cincta	GO:0008061	F:chitin binding	IEA:InterPro	Success
A0A1D2MKA9	A0A1D2MKA9	A0A1D2MKA9_ORCCI	Flavin-containing monooxygenase	NA	Orchesella cincta	GO:0050660;GO:0004499;GO:0050661	F:flavin adenine dinucleotide binding;F:N,N-dimethylaniline monooxygenase activity;F:NADP binding	IEA:InterPro;IEA:InterPro;IEA:InterPro	Success
A0A1D2NL33	A0A1D2NL33	A0A1D2NL33_ORCCI	Mitochondrial uncoupling protein 4	NA	Orchesella cincta	GO:0016020	C:membrane	IEA:UniProtKB-SubCell	Success
A0A1D2M6X8	A0A1D2M6X8	A0A1D2M6X8_ORCCI	Methyl farnesoate epoxidase	NA	Orchesella cincta	GO:0005737;GO:0043231;GO:0016020;GO:0020037;GO:0005506;GO:0016712;GO:0008395;GO:0006082;GO:0006805	C:cytoplasm;C:intracellular membrane-bounded organelle;C:membrane;F:heme binding;F:iron ion binding;F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen;F:steroid hydroxylase activity;P:organic acid metabolic process;P:xenobiotic metabolic process	IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:InterPro;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MUQ1	A0A1D2MUQ1	A0A1D2MUQ1_ORCCI	Vascular endothelial growth factor receptor 3	NA	Orchesella cincta	GO:0005576;GO:0005886;GO:0043235;GO:0005524;GO:0004714;GO:0007169;GO:0050832;GO:0031640	C:extracellular region;C:plasma membrane;C:receptor complex;F:ATP binding;F:transmembrane receptor protein tyrosine kinase activity;P:cell surface receptor protein tyrosine kinase signaling pathway;P:defense response to fungus;P:killing of cells of another organism	IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-UniRule;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:UniProtKB-KW	Success
A0A1D2MKL4	A0A1D2MKL4	A0A1D2MKL4_ORCCI	Flavin-containing monooxygenase	NA	Orchesella cincta	GO:0005789;GO:0050660;GO:0004499;GO:0050661	C:endoplasmic reticulum membrane;F:flavin adenine dinucleotide binding;F:N,N-dimethylaniline monooxygenase activity;F:NADP binding	IEA:UniProtKB-SubCell;IEA:InterPro;IEA:UniProtKB-UniRule;IEA:InterPro	Success
A0A1D2MKL4	A0A1D2MKL4	A0A1D2MKL4_ORCCI	Flavin-containing monooxygenase	NA	Orchesella cincta	GO:0005789;GO:0050660;GO:0004499;GO:0050661	C:endoplasmic reticulum membrane;F:flavin adenine dinucleotide binding;F:N,N-dimethylaniline monooxygenase activity;F:NADP binding	IEA:UniProtKB-SubCell;IEA:InterPro;IEA:UniProtKB-UniRule;IEA:InterPro	Success
A0A1D2M8F5	A0A1D2M8F5	A0A1D2M8F5_ORCCI	RNA-directed DNA polymerase	NA	Orchesella cincta	GO:0042575;GO:0003824;GO:0003676;GO:0071897;GO:0015074	C:DNA polymerase complex;F:catalytic activity;F:nucleic acid binding;P:DNA biosynthetic process;P:DNA integration	IEA:UniProtKB-ARBA;IEA:UniProtKB-KW;IEA:InterPro;IEA:UniProtKB-ARBA;IEA:InterPro	Success
A0A1D2N9M0	A0A1D2N9M0	A0A1D2N9M0_ORCCI	Sodium-dependent glucose transporter 1A	NA	Orchesella cincta	GO:0016020;GO:0022857	C:membrane;F:transmembrane transporter activity	IEA:UniProtKB-KW;IEA:InterPro	Success
A0A1D2N6J1	A0A1D2N6J1	A0A1D2N6J1_ORCCI	Sodium-dependent glucose transporter 1	NA	Orchesella cincta	GO:0016020;GO:0022857	C:membrane;F:transmembrane transporter activity	IEA:UniProtKB-KW;IEA:InterPro	Success
A0A1D2MNN5	A0A1D2MNN5	A0A1D2MNN5_ORCCI	BTB/POZ domain-containing protein 2	NA	Orchesella cincta	GO:0005829;GO:0022008	C:cytosol;P:neurogenesis	IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MN29	A0A1D2MN29	A0A1D2MN29_ORCCI	Cyanocobalamin reductase (cyanide-eliminating)	NA	Orchesella cincta	GO:0005737;GO:0033787;GO:0032451;GO:0071949;GO:0009235	C:cytoplasm;F:cyanocobalamin reductase (cyanide-eliminating) (NADP+) activity;F:demethylase activity;F:FAD binding;P:cobalamin metabolic process	IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MN93	A0A1D2MN93	A0A1D2MN93_ORCCI	RNA-splicing ligase RtcB homolog	NA	Orchesella cincta	GO:0005634;GO:0072669;GO:0005525;GO:0046872;GO:0003972;GO:0170057;GO:0006388	C:nucleus;C:tRNA-splicing ligase complex;F:GTP binding;F:metal ion binding;F:RNA ligase (ATP) activity;F:RNA ligase (GTP) activity;P:tRNA splicing, via endonucleolytic cleavage and ligation	IEA:TreeGrafter;IEA:UniProtKB-UniRule;IEA:UniProtKB-KW;IEA:UniProtKB-KW;IEA:TreeGrafter;IEA:UniProtKB-EC;IEA:UniProtKB-UniRule	Success
A0A1D2MNN9	A0A1D2MNN9	A0A1D2MNN9_ORCCI	SEC14-like protein 2	NA	Orchesella cincta	GO:0005737	C:cytoplasm	IEA:TreeGrafter	Success
A0A1D2MNK9	A0A1D2MNK9	A0A1D2MNK9_ORCCI	ABC transporter G family member 20	NA	Orchesella cincta	GO:0016020;GO:0140359;GO:0005524;GO:0016887	C:membrane;F:ABC-type transporter activity;F:ATP binding;F:ATP hydrolysis activity	IEA:UniProtKB-SubCell;IEA:InterPro;IEA:InterPro;IEA:InterPro	Success
A0A1D2MNF4	A0A1D2MNF4	A0A1D2MNF4_ORCCI	Integrin alpha-4	NA	Orchesella cincta	GO:0009897;GO:0008305;GO:0005178;GO:0033627;GO:0098609;GO:0007160;GO:0007229	C:external side of plasma membrane;C:integrin complex;F:integrin binding;P:cell adhesion mediated by integrin;P:cell-cell adhesion;P:cell-matrix adhesion;P:integrin-mediated signaling pathway	IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW	Success
A0A1D2NK10	A0A1D2NK10	A0A1D2NK10_ORCCI	Elongation of very long chain fatty acids protein	NA	Orchesella cincta	GO:0005789;GO:0009922;GO:0034625;GO:0034626;GO:0019367;GO:0030148;GO:0042761	C:endoplasmic reticulum membrane;F:fatty acid elongase activity;P:fatty acid elongation, monounsaturated fatty acid;P:fatty acid elongation, polyunsaturated fatty acid;P:fatty acid elongation, saturated fatty acid;P:sphingolipid biosynthetic process;P:very long-chain fatty acid biosynthetic process	IEA:TreeGrafter;IEA:UniProtKB-EC;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MMT0	A0A1D2MMT0	A0A1D2MMT0_ORCCI	SEC14-like protein 2	NA	Orchesella cincta	GO:0005737	C:cytoplasm	IEA:TreeGrafter	Success
A0A1D2MMT0	A0A1D2MMT0	A0A1D2MMT0_ORCCI	SEC14-like protein 2	NA	Orchesella cincta	GO:0005737	C:cytoplasm	IEA:TreeGrafter	Success
A0A1D2NGU7	A0A1D2NGU7	A0A1D2NGU7_ORCCI	Cytochrome P450 4c3	NA	Orchesella cincta	GO:0005789;GO:0020037;GO:0005506;GO:0004497;GO:0016705	C:endoplasmic reticulum membrane;F:heme binding;F:iron ion binding;F:monooxygenase activity;F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	IEA:UniProtKB-SubCell;IEA:InterPro;IEA:InterPro;IEA:UniProtKB-KW;IEA:InterPro	Success
A0A1D2MYS0	A0A1D2MYS0	A0A1D2MYS0_ORCCI	Diacylglycerol O-acyltransferase	NA	Orchesella cincta	GO:0005886;GO:0008374;GO:0019432	C:plasma membrane;F:O-acyltransferase activity;P:triglyceride biosynthetic process	IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter	Success
A0A1D2MQX3	A0A1D2MQX3	A0A1D2MQX3_ORCCI	Cytochrome P450 4V2	NA	Orchesella cincta	GO:0005789;GO:0020037;GO:0005506;GO:0004497;GO:0016705	C:endoplasmic reticulum membrane;F:heme binding;F:iron ion binding;F:monooxygenase activity;F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	IEA:UniProtKB-SubCell;IEA:InterPro;IEA:InterPro;IEA:UniProtKB-KW;IEA:InterPro	Success
A0A1D2MIQ0	A0A1D2MIQ0	A0A1D2MIQ0_ORCCI	Bone morphogenetic protein 2-A	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2N543	A0A1D2N543	A0A1D2N543_ORCCI	FXNA-like protease	NA	Orchesella cincta	GO:0005789;GO:0046872;GO:0008235;GO:0006508	C:endoplasmic reticulum membrane;F:metal ion binding;F:metalloexopeptidase activity;P:proteolysis	IEA:UniProtKB-SubCell;IEA:UniProtKB-KW;IEA:InterPro;IEA:UniProtKB-KW	Success
A0A1D2MI45	A0A1D2MI45	A0A1D2MI45_ORCCI	O-acyltransferase WSD1 C-terminal domain-containing protein	NA	Orchesella cincta	GO:0005886;GO:0008374;GO:0019432	C:plasma membrane;F:O-acyltransferase activity;P:triglyceride biosynthetic process	IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter	Success
A0A1D2MMJ9	A0A1D2MMJ9	A0A1D2MMJ9_ORCCI	C2H2-type domain-containing protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2MXJ5	A0A1D2MXJ5	A0A1D2MXJ5_ORCCI	WD repeat-containing and planar cell polarity effector protein fritz	NA	Orchesella cincta	GO:0097541;GO:0005886;GO:0044782;GO:0045184;GO:0007399	C:axonemal basal plate;C:plasma membrane;P:cilium organization;P:establishment of protein localization;P:nervous system development	IEA:TreeGrafter;IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MUY2	A0A1D2MUY2	A0A1D2MUY2_ORCCI	tRNA wybutosine-synthesizing protein 5	NA	Orchesella cincta	GO:0016020;GO:0000049;GO:0031591	C:membrane;F:tRNA binding;P:wybutosine biosynthetic process	IEA:UniProtKB-KW;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MUY2	A0A1D2MUY2	A0A1D2MUY2_ORCCI	tRNA wybutosine-synthesizing protein 5	NA	Orchesella cincta	GO:0016020;GO:0000049;GO:0031591	C:membrane;F:tRNA binding;P:wybutosine biosynthetic process	IEA:UniProtKB-KW;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MSH0	A0A1D2MSH0	A0A1D2MSH0_ORCCI	DOMON domain-containing protein	NA	Orchesella cincta	GO:0005615;GO:0030667;GO:0005507;GO:0004500;GO:0042420;GO:0042421;GO:0006589	C:extracellular space;C:secretory granule membrane;F:copper ion binding;F:dopamine beta-monooxygenase activity;P:dopamine catabolic process;P:norepinephrine biosynthetic process;P:octopamine biosynthetic process	IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MSH0	A0A1D2MSH0	A0A1D2MSH0_ORCCI	DOMON domain-containing protein	NA	Orchesella cincta	GO:0005615;GO:0030667;GO:0005507;GO:0004500;GO:0042420;GO:0042421;GO:0006589	C:extracellular space;C:secretory granule membrane;F:copper ion binding;F:dopamine beta-monooxygenase activity;P:dopamine catabolic process;P:norepinephrine biosynthetic process;P:octopamine biosynthetic process	IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MT97	A0A1D2MT97	A0A1D2MT97_ORCCI	Sister chromatid cohesion 1 protein 4	NA	Orchesella cincta	GO:0030893;GO:0005634;GO:0003682;GO:0006302;GO:0051177	C:meiotic cohesin complex;C:nucleus;F:chromatin binding;P:double-strand break repair;P:meiotic sister chromatid cohesion	IEA:TreeGrafter;IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MDG6	A0A1D2MDG6	A0A1D2MDG6_ORCCI	Chorion peroxidase	NA	Orchesella cincta	GO:0020037;GO:0046872;GO:0004601;GO:0006979	F:heme binding;F:metal ion binding;F:peroxidase activity;P:response to oxidative stress	IEA:InterPro;IEA:UniProtKB-KW;IEA:UniProtKB-KW;IEA:InterPro	Success
A0A1D2MDK1	A0A1D2MDK1	A0A1D2MDK1_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2NII7	A0A1D2NII7	A0A1D2NII7_ORCCI	CUB domain-containing protein	NA	Orchesella cincta	GO:0016020	C:membrane	IEA:UniProtKB-KW	Success
A0A1D2NIL9	A0A1D2NIL9	A0A1D2NIL9_ORCCI	Calcium-activated chloride channel regulator 1	NA	Orchesella cincta	GO:0016020	C:membrane	IEA:UniProtKB-KW	Success
A0A1D2NIL9	A0A1D2NIL9	A0A1D2NIL9_ORCCI	Calcium-activated chloride channel regulator 1	NA	Orchesella cincta	GO:0016020	C:membrane	IEA:UniProtKB-KW	Success
A0A1D2NIL9	A0A1D2NIL9	A0A1D2NIL9_ORCCI	Calcium-activated chloride channel regulator 1	NA	Orchesella cincta	GO:0016020	C:membrane	IEA:UniProtKB-KW	Success
A0A1D2NIL9	A0A1D2NIL9	A0A1D2NIL9_ORCCI	Calcium-activated chloride channel regulator 1	NA	Orchesella cincta	GO:0016020	C:membrane	IEA:UniProtKB-KW	Success
A0A1D2NJA3	A0A1D2NJA3	A0A1D2NJA3_ORCCI	BEN domain-containing protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2NIV3	A0A1D2NIV3	A0A1D2NIV3_ORCCI	Protein melted	NA	Orchesella cincta	GO:0005886;GO:0010314;GO:0009966	C:plasma membrane;F:phosphatidylinositol-5-phosphate binding;P:regulation of signal transduction	IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2NIH6	A0A1D2NIH6	A0A1D2NIH6_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2N4Z2	A0A1D2N4Z2	A0A1D2N4Z2_ORCCI	Bifunctional coenzyme A synthase	NA	Orchesella cincta	GO:0005524;GO:0004140;GO:0015937	F:ATP binding;F:dephospho-CoA kinase activity;P:coenzyme A biosynthetic process	IEA:UniProtKB-KW;IEA:InterPro;IEA:InterPro	Success
A0A1D2N540	A0A1D2N540	A0A1D2N540_ORCCI	E3 ubiquitin-protein ligase	NA	Orchesella cincta	GO:0005737;GO:0000151;GO:0061630;GO:0008270;GO:0016567;GO:0071596	C:cytoplasm;C:ubiquitin ligase complex;F:ubiquitin protein ligase activity;F:zinc ion binding;P:protein ubiquitination;P:ubiquitin-dependent protein catabolic process via the N-end rule pathway	IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-UniRule;IEA:UniProtKB-UniRule;IEA:UniProtKB-UniRule;IEA:UniProtKB-UniRule	Success
A0A1D2NIJ2	A0A1D2NIJ2	A0A1D2NIJ2_ORCCI	Arrestin C-terminal-like domain-containing protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2NIJ7	A0A1D2NIJ7	A0A1D2NIJ7_ORCCI	Large ribosomal subunit protein uL10m	NA	Orchesella cincta	GO:0005840	C:ribosome	IEA:UniProtKB-KW	Success
A0A1D2NIQ4	A0A1D2NIQ4	A0A1D2NIQ4_ORCCI	SET and MYND domain-containing protein 4	NA	Orchesella cincta	GO:0005737;GO:0005634;GO:0042826;GO:0008170;GO:0008276;GO:0008757;GO:0032259	C:cytoplasm;C:nucleus;F:histone deacetylase binding;F:N-methyltransferase activity;F:protein methyltransferase activity;F:S-adenosylmethionine-dependent methyltransferase activity;P:methylation	IEA:UniProtKB-SubCell;IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:UniProtKB-ARBA;IEA:UniProtKB-ARBA;IEA:UniProtKB-ARBA;IEA:UniProtKB-KW	Success
A0A1D2NIM0	A0A1D2NIM0	A0A1D2NIM0_ORCCI	Growth hormone-inducible transmembrane protein	NA	Orchesella cincta	GO:0016020	C:membrane	IEA:UniProtKB-SubCell	Success
A0A1D2NIK6	A0A1D2NIK6	A0A1D2NIK6_ORCCI	SEC14-like protein 2	NA	Orchesella cincta	GO:0005737	C:cytoplasm	IEA:TreeGrafter	Success
A0A1D2MVX7	A0A1D2MVX7	A0A1D2MVX7_ORCCI	Trifunctional purine biosynthetic protein adenosine-3	NA	Orchesella cincta	GO:0005829;GO:0005524;GO:0046872;GO:0004637;GO:0004641;GO:0004644;GO:0006189;GO:0046084	C:cytosol;F:ATP binding;F:metal ion binding;F:phosphoribosylamine-glycine ligase activity;F:phosphoribosylformylglycinamidine cyclo-ligase activity;F:phosphoribosylglycinamide formyltransferase activity;P:'de novo' IMP biosynthetic process;P:adenine biosynthetic process	IEA:TreeGrafter;IEA:UniProtKB-UniRule;IEA:UniProtKB-KW;IEA:UniProtKB-UniRule;IEA:UniProtKB-EC;IEA:UniProtKB-EC;IEA:UniProtKB-UniRule;IEA:TreeGrafter	Success
A0A1D2MSE1	A0A1D2MSE1	A0A1D2MSE1_ORCCI	Tachykinin-like peptide receptor 99D	NA	Orchesella cincta	GO:0005886;GO:0004983	C:plasma membrane;F:neuropeptide Y receptor activity	IEA:TreeGrafter;IEA:InterPro	Success
A0A1D2MSE1	A0A1D2MSE1	A0A1D2MSE1_ORCCI	Tachykinin-like peptide receptor 99D	NA	Orchesella cincta	GO:0005886;GO:0004983	C:plasma membrane;F:neuropeptide Y receptor activity	IEA:TreeGrafter;IEA:InterPro	Success
A0A1D2N3T4	A0A1D2N3T4	A0A1D2N3T4_ORCCI	Neuropeptide Y receptor	NA	Orchesella cincta	GO:0005886;GO:0004983	C:plasma membrane;F:neuropeptide Y receptor activity	IEA:TreeGrafter;IEA:InterPro	Success
A0A1D2MHS1	A0A1D2MHS1	A0A1D2MHS1_ORCCI	Tachykinin-like peptide receptor 99D	NA	Orchesella cincta	GO:0005886;GO:0004983	C:plasma membrane;F:neuropeptide Y receptor activity	IEA:TreeGrafter;IEA:InterPro	Success
A0A1D2MYF6	A0A1D2MYF6	A0A1D2MYF6_ORCCI	Solute carrier family 46 member 3	NA	Orchesella cincta	GO:0016020;GO:0022857	C:membrane;F:transmembrane transporter activity	IEA:UniProtKB-SubCell;IEA:InterPro	Success
A0A1D2MRT6	A0A1D2MRT6	A0A1D2MRT6_ORCCI	Galectin-4	NA	Orchesella cincta	GO:0016020;GO:0030246	C:membrane;F:carbohydrate binding	IEA:UniProtKB-KW;IEA:UniProtKB-KW	Success
A0A1D2MQY4	A0A1D2MQY4	A0A1D2MQY4_ORCCI	Gamma-aminobutyric acid receptor subunit beta	NA	Orchesella cincta	GO:0005886;GO:0005230;GO:0004888	C:plasma membrane;F:extracellular ligand-gated monoatomic ion channel activity;F:transmembrane signaling receptor activity	IEA:UniProtKB-SubCell;IEA:InterPro;IEA:InterPro	Success
A0A1D2N567	A0A1D2N567	A0A1D2N567_ORCCI	Putative cysteine desulfurase	NA	Orchesella cincta	GO:0005737;GO:0046872;GO:0003723;GO:0016740	C:cytoplasm;F:metal ion binding;F:RNA binding;F:transferase activity	IEA:UniProtKB-KW;IEA:UniProtKB-KW;IEA:UniProtKB-KW;IEA:UniProtKB-ARBA	Success
A0A1D2MG19	A0A1D2MG19	A0A1D2MG19_ORCCI	Matrilysin	NA	Orchesella cincta	GO:0031012;GO:0016020;GO:0004222;GO:0008270;GO:0030574;GO:0030198;GO:0006508	C:extracellular matrix;C:membrane;F:metalloendopeptidase activity;F:zinc ion binding;P:collagen catabolic process;P:extracellular matrix organization;P:proteolysis	IEA:InterPro;IEA:UniProtKB-KW;IEA:InterPro;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW	Success
A0A1D2MQ39	A0A1D2MQ39	A0A1D2MQ39_ORCCI	HIG1 domain family member 2A	NA	Orchesella cincta	GO:0031966;GO:0097250	C:mitochondrial membrane;P:mitochondrial respirasome assembly	IEA:UniProtKB-SubCell;IEA:TreeGrafter	Success
A0A1D2MQ39	A0A1D2MQ39	A0A1D2MQ39_ORCCI	HIG1 domain family member 2A	NA	Orchesella cincta	GO:0031966;GO:0097250	C:mitochondrial membrane;P:mitochondrial respirasome assembly	IEA:UniProtKB-SubCell;IEA:TreeGrafter	Success
A0A1D2MG19	A0A1D2MG19	A0A1D2MG19_ORCCI	Matrilysin	NA	Orchesella cincta	GO:0031012;GO:0016020;GO:0004222;GO:0008270;GO:0030574;GO:0030198;GO:0006508	C:extracellular matrix;C:membrane;F:metalloendopeptidase activity;F:zinc ion binding;P:collagen catabolic process;P:extracellular matrix organization;P:proteolysis	IEA:InterPro;IEA:UniProtKB-KW;IEA:InterPro;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW	Success
A0A1D2NHK6	A0A1D2NHK6	A0A1D2NHK6_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2NHK6	A0A1D2NHK6	A0A1D2NHK6_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
