Query	Entry	Entry_Name	Protein_Name	Gene_Names	Organism	GO_IDs	GO_Terms	GO_Evidence	Status
A0A0F7ZZK9	A0A0F7ZZK9	A0A0F7ZZK9_9HYPO	Squalene cyclase N-terminal domain-containing protein	NA	Hirsutella minnesotensis 3608	NA	NA	NA	Success
E9I0P2	E9I0P2	E9I0P2_DAPPU	ABC transporter domain-containing protein	NA	Daphnia pulex	GO:0005886;GO:0005524;GO:0016887	C:plasma membrane;F:ATP binding;F:ATP hydrolysis activity	IBA:GO_Central;IEA:InterPro;IEA:InterPro	Success
A0A1D2M665	A0A1D2M665	A0A1D2M665_ORCCI	Histone H1-beta, late embryonic	NA	Orchesella cincta	GO:0000786;GO:0005634;GO:0003690;GO:0031492;GO:0030527;GO:0030261;GO:0045910;GO:0006334	C:nucleosome;C:nucleus;F:double-stranded DNA binding;F:nucleosomal DNA binding;F:structural constituent of chromatin;P:chromosome condensation;P:negative regulation of DNA recombination;P:nucleosome assembly	IEA:InterPro;IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro	Success
A0A6J8C189	A0A6J8C189	A0A6J8C189_MYTCO	Histone H4	NA	Mytilus coruscus	GO:0000786;GO:0005634;GO:0003677;GO:0046982;GO:0030527	C:nucleosome;C:nucleus;F:DNA binding;F:protein heterodimerization activity;F:structural constituent of chromatin	IEA:UniProtKB-KW;IEA:UniProtKB-SubCell;IEA:UniProtKB-KW;IEA:InterPro;IEA:InterPro	Success
A0A2J7R6Y5	A0A2J7R6Y5	A0A2J7R6Y5_9NEOP	Histone H4	His4_2;His4_0;His4_1;His4_3	Cryptotermes secundus	GO:0000786;GO:0005634;GO:0003677;GO:0046982;GO:0030527	C:nucleosome;C:nucleus;F:DNA binding;F:protein heterodimerization activity;F:structural constituent of chromatin	IEA:UniProtKB-KW;IEA:UniProtKB-SubCell;IEA:UniProtKB-KW;IEA:InterPro;IEA:InterPro	Success
A0A1D2M665	A0A1D2M665	A0A1D2M665_ORCCI	Histone H1-beta, late embryonic	NA	Orchesella cincta	GO:0000786;GO:0005634;GO:0003690;GO:0031492;GO:0030527;GO:0030261;GO:0045910;GO:0006334	C:nucleosome;C:nucleus;F:double-stranded DNA binding;F:nucleosomal DNA binding;F:structural constituent of chromatin;P:chromosome condensation;P:negative regulation of DNA recombination;P:nucleosome assembly	IEA:InterPro;IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro	Success
A0A1D2MYS0	A0A1D2MYS0	A0A1D2MYS0_ORCCI	Diacylglycerol O-acyltransferase	NA	Orchesella cincta	GO:0005886;GO:0008374;GO:0019432	C:plasma membrane;F:O-acyltransferase activity;P:triglyceride biosynthetic process	IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter	Success
A0A226DQW7	A0A226DQW7	A0A226DQW7_FOLCA	Glutamate receptor ionotropic, delta-2	NA	Folsomia candida	GO:0005886	C:plasma membrane	IEA:UniProtKB-SubCell	Success
A0A1D2MYS0	A0A1D2MYS0	A0A1D2MYS0_ORCCI	Diacylglycerol O-acyltransferase	NA	Orchesella cincta	GO:0005886;GO:0008374;GO:0019432	C:plasma membrane;F:O-acyltransferase activity;P:triglyceride biosynthetic process	IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter	Success
A0A0F7ZZK9	A0A0F7ZZK9	A0A0F7ZZK9_9HYPO	Squalene cyclase N-terminal domain-containing protein	NA	Hirsutella minnesotensis 3608	NA	NA	NA	Success
A0A813V1W2	A0A813V1W2	A0A813V1W2_9BILA	C2H2-type domain-containing protein	NA	Didymodactylos carnosus	GO:0008270	F:zinc ion binding	IEA:UniProtKB-KW	Success
A0A1D2M7K6	A0A1D2M7K6	A0A1D2M7K6_ORCCI	Alpha-tocopherol transfer protein	NA	Orchesella cincta	GO:0016020;GO:1902936	C:membrane;F:phosphatidylinositol bisphosphate binding	IEA:UniProtKB-KW;IEA:TreeGrafter	Success
A0A1Z5K4S9	A0A1Z5K4S9	A0A1Z5K4S9_FISSO	Exosome complex exonuclease RRP6	NA	Fistulifera solaris	GO:0000176;GO:0005730;GO:0000175;GO:0000166;GO:0003727;GO:0000467;GO:0071044;GO:0071040;GO:0071039;GO:0071035;GO:0071036;GO:0071037;GO:0071051;GO:0071038	C:nuclear exosome (RNase complex);C:nucleolus;F:3'-5'-RNA exonuclease activity;F:nucleotide binding;F:single-stranded RNA binding;P:exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA);P:histone mRNA catabolic process;P:nuclear polyadenylation-dependent antisense transcript catabolic process;P:nuclear polyadenylation-dependent CUT catabolic process;P:nuclear polyadenylation-dependent rRNA catabolic process;P:nuclear polyadenylation-dependent snoRNA catabolic process;P:nuclear polyadenylation-dependent snRNA catabolic process;P:poly(A)-dependent snoRNA 3'-end processing;P:TRAMP-dependent tRNA surveillance pathway	IEA:InterPro;IEA:TreeGrafter;IEA:InterPro;IEA:InterPro;IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2M4F5	A0A1D2M4F5	A0A1D2M4F5_ORCCI	Retinaldehyde-binding protein 1	NA	Orchesella cincta	GO:0016020;GO:1902936	C:membrane;F:phosphatidylinositol bisphosphate binding	IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2M4F5	A0A1D2M4F5	A0A1D2M4F5_ORCCI	Retinaldehyde-binding protein 1	NA	Orchesella cincta	GO:0016020;GO:1902936	C:membrane;F:phosphatidylinositol bisphosphate binding	IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2N7Q0	A0A1D2N7Q0	A0A1D2N7Q0_ORCCI	Speckle targeted PIP5K1A-regulated poly(A) polymerase	NA	Orchesella cincta	GO:0005634;GO:0046872;GO:1990817;GO:0031123	C:nucleus;F:metal ion binding;F:poly(A) RNA polymerase activity;P:RNA 3'-end processing	IEA:UniProtKB-KW;IEA:UniProtKB-KW;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2N7Q0	A0A1D2N7Q0	A0A1D2N7Q0_ORCCI	Speckle targeted PIP5K1A-regulated poly(A) polymerase	NA	Orchesella cincta	GO:0005634;GO:0046872;GO:1990817;GO:0031123	C:nucleus;F:metal ion binding;F:poly(A) RNA polymerase activity;P:RNA 3'-end processing	IEA:UniProtKB-KW;IEA:UniProtKB-KW;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MHR4	A0A1D2MHR4	A0A1D2MHR4_ORCCI	Late histone H1	NA	Orchesella cincta	GO:0000786;GO:0005634;GO:0003690;GO:0031492;GO:0030261;GO:0045910;GO:0006334	C:nucleosome;C:nucleus;F:double-stranded DNA binding;F:nucleosomal DNA binding;P:chromosome condensation;P:negative regulation of DNA recombination;P:nucleosome assembly	IEA:InterPro;IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro	Success
A0A2J7R6Y5	A0A2J7R6Y5	A0A2J7R6Y5_9NEOP	Histone H4	His4_2;His4_0;His4_1;His4_3	Cryptotermes secundus	GO:0000786;GO:0005634;GO:0003677;GO:0046982;GO:0030527	C:nucleosome;C:nucleus;F:DNA binding;F:protein heterodimerization activity;F:structural constituent of chromatin	IEA:UniProtKB-KW;IEA:UniProtKB-SubCell;IEA:UniProtKB-KW;IEA:InterPro;IEA:InterPro	Success
A0A1D2M665	A0A1D2M665	A0A1D2M665_ORCCI	Histone H1-beta, late embryonic	NA	Orchesella cincta	GO:0000786;GO:0005634;GO:0003690;GO:0031492;GO:0030527;GO:0030261;GO:0045910;GO:0006334	C:nucleosome;C:nucleus;F:double-stranded DNA binding;F:nucleosomal DNA binding;F:structural constituent of chromatin;P:chromosome condensation;P:negative regulation of DNA recombination;P:nucleosome assembly	IEA:InterPro;IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro	Success
A0A2J7R6Y5	A0A2J7R6Y5	A0A2J7R6Y5_9NEOP	Histone H4	His4_2;His4_0;His4_1;His4_3	Cryptotermes secundus	GO:0000786;GO:0005634;GO:0003677;GO:0046982;GO:0030527	C:nucleosome;C:nucleus;F:DNA binding;F:protein heterodimerization activity;F:structural constituent of chromatin	IEA:UniProtKB-KW;IEA:UniProtKB-SubCell;IEA:UniProtKB-KW;IEA:InterPro;IEA:InterPro	Success
A0A1D2MLE4	A0A1D2MLE4	A0A1D2MLE4_ORCCI	Phosphoinositide phospholipase C	NA	Orchesella cincta	GO:0032587;GO:0004435;GO:0048468;GO:0016042;GO:0046488;GO:0048015;GO:0051209	C:ruffle membrane;F:phosphatidylinositol-4,5-bisphosphate phospholipase C activity;P:cell development;P:lipid catabolic process;P:phosphatidylinositol metabolic process;P:phosphatidylinositol-mediated signaling;P:release of sequestered calcium ion into cytosol	IEA:TreeGrafter;IEA:UniProtKB-EC;IEA:UniProtKB-ARBA;IEA:UniProtKB-KW;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A8J2P9F3	A0A8J2P9F3	A0A8J2P9F3_9HEXA	phosphoinositide phospholipase C	NA	Allacma fusca	GO:0032587;GO:0004435;GO:0046488;GO:0048015;GO:0051209	C:ruffle membrane;F:phosphatidylinositol-4,5-bisphosphate phospholipase C activity;P:phosphatidylinositol metabolic process;P:phosphatidylinositol-mediated signaling;P:release of sequestered calcium ion into cytosol	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A8J2P1K8	A0A8J2P1K8	A0A8J2P1K8_9HEXA	Phosphoinositide phospholipase C	NA	Allacma fusca	GO:0032587;GO:0004435;GO:0048468;GO:0046488;GO:0048015;GO:0051209	C:ruffle membrane;F:phosphatidylinositol-4,5-bisphosphate phospholipase C activity;P:cell development;P:phosphatidylinositol metabolic process;P:phosphatidylinositol-mediated signaling;P:release of sequestered calcium ion into cytosol	IEA:TreeGrafter;IEA:InterPro;IEA:UniProtKB-ARBA;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MLE4	A0A1D2MLE4	A0A1D2MLE4_ORCCI	Phosphoinositide phospholipase C	NA	Orchesella cincta	GO:0032587;GO:0004435;GO:0048468;GO:0016042;GO:0046488;GO:0048015;GO:0051209	C:ruffle membrane;F:phosphatidylinositol-4,5-bisphosphate phospholipase C activity;P:cell development;P:lipid catabolic process;P:phosphatidylinositol metabolic process;P:phosphatidylinositol-mediated signaling;P:release of sequestered calcium ion into cytosol	IEA:TreeGrafter;IEA:UniProtKB-EC;IEA:UniProtKB-ARBA;IEA:UniProtKB-KW;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A226D7R5	A0A226D7R5	A0A226D7R5_FOLCA	Apolipoprotein L4	NA	Folsomia candida	GO:0005576;GO:0016020;GO:0008289;GO:0006869;GO:0042157	C:extracellular region;C:membrane;F:lipid binding;P:lipid transport;P:lipoprotein metabolic process	IEA:InterPro;IEA:TreeGrafter;IEA:InterPro;IEA:InterPro;IEA:InterPro	Success
A0A1D2M9B6	A0A1D2M9B6	A0A1D2M9B6_ORCCI	Uncharacterized protein	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2N2T1	A0A1D2N2T1	A0A1D2N2T1_ORCCI	DNA transposase THAP9	NA	Orchesella cincta	NA	NA	NA	Success
A0A1D2MCW9	A0A1D2MCW9	A0A1D2MCW9_ORCCI	Zinc finger and BTB domain-containing protein 41	NA	Orchesella cincta	GO:0005634;GO:0000981;GO:0000977;GO:0008270	C:nucleus;F:DNA-binding transcription factor activity, RNA polymerase II-specific;F:RNA polymerase II transcription regulatory region sequence-specific DNA binding;F:zinc ion binding	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW	Success
A0A0R3Q7L5	A0A0R3Q7L5	A0A0R3Q7L5_9BILA	Neur_chan_LBD domain-containing protein	NA	Brugia timori	GO:0045211;GO:0022848;GO:0004888	C:postsynaptic membrane;F:acetylcholine-gated monoatomic cation-selective channel activity;F:transmembrane signaling receptor activity	IEA:UniProtKB-SubCell;IEA:InterPro;IEA:InterPro	Success
A0A7R8X4S8	A0A7R8X4S8	A0A7R8X4S8_9CRUS	Sushi domain-containing protein	NA	Darwinula stevensoni	GO:0045211;GO:0022848;GO:0004888	C:postsynaptic membrane;F:acetylcholine-gated monoatomic cation-selective channel activity;F:transmembrane signaling receptor activity	IEA:UniProtKB-SubCell;IEA:InterPro;IEA:InterPro	Success
A0A1D2MCA3	A0A1D2MCA3	A0A1D2MCA3_ORCCI	Protein lifeguard 1	NA	Orchesella cincta	GO:0016020	C:membrane	IEA:UniProtKB-SubCell	Success
A0A1D2MD23	A0A1D2MD23	A0A1D2MD23_ORCCI	Putative zinc finger protein	NA	Orchesella cincta	GO:0005634;GO:0000981;GO:0000978;GO:0008270	C:nucleus;F:DNA-binding transcription factor activity, RNA polymerase II-specific;F:RNA polymerase II cis-regulatory region sequence-specific DNA binding;F:zinc ion binding	IEA:UniProtKB-SubCell;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW	Success
A0A1D2M1H4	A0A1D2M1H4	A0A1D2M1H4_ORCCI	Protein maternal effect lethal 26	NA	Orchesella cincta	NA	NA	NA	Success
A0A8J2LTX0	A0A8J2LTX0	A0A8J2LTX0_9HEXA	DUF659 domain-containing protein	NA	Allacma fusca	GO:0005634	C:nucleus	IEA:UniProtKB-SubCell	Success
A0A226EKL9	A0A226EKL9	A0A226EKL9_FOLCA	Pickpocket protein 28	NA	Folsomia candida	GO:0005886;GO:0015280	C:plasma membrane;F:ligand-gated sodium channel activity	IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MTX8	A0A1D2MTX8	A0A1D2MTX8_ORCCI	Farnesoate epoxidase	NA	Orchesella cincta	GO:0005737;GO:0043231;GO:0016020;GO:0020037;GO:0005506;GO:0016712;GO:0008395;GO:0006082;GO:0006805	C:cytoplasm;C:intracellular membrane-bounded organelle;C:membrane;F:heme binding;F:iron ion binding;F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen;F:steroid hydroxylase activity;P:organic acid metabolic process;P:xenobiotic metabolic process	IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:InterPro;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MST7	A0A1D2MST7	A0A1D2MST7_ORCCI	Neprilysin	NA	Orchesella cincta	GO:0005886;GO:0046872;GO:0004222;GO:0016485	C:plasma membrane;F:metal ion binding;F:metalloendopeptidase activity;P:protein processing	IEA:UniProtKB-SubCell;IEA:UniProtKB-KW;IEA:InterPro;IEA:TreeGrafter	Success
A0A1D2NGL4	A0A1D2NGL4	A0A1D2NGL4_ORCCI	Putative tyramine receptor 2	NA	Orchesella cincta	GO:0005886;GO:0004930	C:plasma membrane;F:G protein-coupled receptor activity	IEA:UniProtKB-SubCell;IEA:UniProtKB-KW	Success
A0A9Q0SA81	A0A9Q0SA81	A0A9Q0SA81_9DIPT	Cyclopropane-fatty-acyl-phospholipid synthase	cfa_2	Pseudolycoriella hygida	GO:0008168;GO:0008610;GO:0032259	F:methyltransferase activity;P:lipid biosynthetic process;P:methylation	IEA:UniProtKB-KW;IEA:InterPro;IEA:UniProtKB-KW	Success
A0A1D2M9C7	A0A1D2M9C7	A0A1D2M9C7_ORCCI	Retinaldehyde-binding protein 1	NA	Orchesella cincta	GO:0016020;GO:1902936	C:membrane;F:phosphatidylinositol bisphosphate binding	IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2MGL7	A0A1D2MGL7	A0A1D2MGL7_ORCCI	Retinaldehyde-binding protein 1	NA	Orchesella cincta	GO:0016020;GO:1902936	C:membrane;F:phosphatidylinositol bisphosphate binding	IEA:UniProtKB-KW;IEA:TreeGrafter	Success
A0A1D2MD43	A0A1D2MD43	A0A1D2MD43_ORCCI	O-acyltransferase WSD1	NA	Orchesella cincta	GO:0005886;GO:0008374;GO:0019432	C:plasma membrane;F:O-acyltransferase activity;P:triglyceride biosynthetic process	IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter	Success
A0A1D2N2V4	A0A1D2N2V4	A0A1D2N2V4_ORCCI	Trypsin-1	NA	Orchesella cincta	GO:0004252;GO:0006508	F:serine-type endopeptidase activity;P:proteolysis	IEA:InterPro;IEA:UniProtKB-KW	Success
A0A1D2MYK4	A0A1D2MYK4	A0A1D2MYK4_ORCCI	Phenolphthiocerol synthesis polyketide synthase type I Pks15/1	NA	Orchesella cincta	GO:0004312;GO:0016491;GO:0031177;GO:0008270;GO:0006633	F:fatty acid synthase activity;F:oxidoreductase activity;F:phosphopantetheine binding;F:zinc ion binding;P:fatty acid biosynthetic process	IEA:TreeGrafter;IEA:InterPro;IEA:InterPro;IEA:InterPro;IEA:UniProtKB-UniPathway	Success
A0A1D8TS95	A0A1D8TS95	A0A1D8TS95_9CYAN	Uncharacterized protein	NA	Moorena producens PAL-8-15-08-1	GO:0004315;GO:0004312;GO:0031177;GO:0006633	F:3-oxoacyl-[acyl-carrier-protein] synthase activity;F:fatty acid synthase activity;F:phosphopantetheine binding;P:fatty acid biosynthetic process	IEA:InterPro;IEA:TreeGrafter;IEA:InterPro;IEA:InterPro	Success
A0A1D2NHA6	A0A1D2NHA6	A0A1D2NHA6_ORCCI	O-acyltransferase WSD1 C-terminal domain-containing protein	NA	Orchesella cincta	GO:0005886;GO:0008374;GO:0019432	C:plasma membrane;F:O-acyltransferase activity;P:triglyceride biosynthetic process	IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter	Success
A0A226D8D8	A0A226D8D8	A0A226D8D8_FOLCA	Zinc finger protein 2	NA	Folsomia candida	GO:0016020;GO:0005634;GO:0001228;GO:0000978;GO:0008270	C:membrane;C:nucleus;F:DNA-binding transcription activator activity, RNA polymerase II-specific;F:RNA polymerase II cis-regulatory region sequence-specific DNA binding;F:zinc ion binding	IEA:UniProtKB-KW;IEA:UniProtKB-KW;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW	Success
A0A226E725	A0A226E725	A0A226E725_FOLCA	Odorant receptor	NA	Folsomia candida	GO:0016020	C:membrane	IEA:UniProtKB-KW	Success
A0A1D2MWY1	A0A1D2MWY1	A0A1D2MWY1_ORCCI	Elongation of very long chain fatty acids protein	NA	Orchesella cincta	GO:0005789;GO:0009922;GO:0034625;GO:0034626;GO:0019367;GO:0030148;GO:0042761	C:endoplasmic reticulum membrane;F:fatty acid elongase activity;P:fatty acid elongation, monounsaturated fatty acid;P:fatty acid elongation, polyunsaturated fatty acid;P:fatty acid elongation, saturated fatty acid;P:sphingolipid biosynthetic process;P:very long-chain fatty acid biosynthetic process	IEA:TreeGrafter;IEA:UniProtKB-EC;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A226F578	A0A226F578	A0A226F578_FOLCA	Uncharacterized protein	NA	Folsomia candida	GO:0005886	C:plasma membrane	IEA:UniProtKB-SubCell	Success
A0A9Q0SA81	A0A9Q0SA81	A0A9Q0SA81_9DIPT	Cyclopropane-fatty-acyl-phospholipid synthase	cfa_2	Pseudolycoriella hygida	GO:0008168;GO:0008610;GO:0032259	F:methyltransferase activity;P:lipid biosynthetic process;P:methylation	IEA:UniProtKB-KW;IEA:InterPro;IEA:UniProtKB-KW	Success
A0A210QJ79	A0A210QJ79	A0A210QJ79_MIZYE	Myb/SANT-like DNA-binding domain-containing protein 4	NA	Mizuhopecten yessoensis	GO:0005634;GO:0003677	C:nucleus;F:DNA binding	IEA:TreeGrafter;IEA:UniProtKB-KW	Success
A0A1D2M299	A0A1D2M299	A0A1D2M299_ORCCI	Putative nuclease HARBI1	NA	Orchesella cincta	GO:0005737;GO:0005634;GO:0046872;GO:0004518	C:cytoplasm;C:nucleus;F:metal ion binding;F:nuclease activity	IEA:UniProtKB-SubCell;IEA:UniProtKB-SubCell;IEA:UniProtKB-KW;IEA:UniProtKB-KW	Success
A0A1D2MYS0	A0A1D2MYS0	A0A1D2MYS0_ORCCI	Diacylglycerol O-acyltransferase	NA	Orchesella cincta	GO:0005886;GO:0008374;GO:0019432	C:plasma membrane;F:O-acyltransferase activity;P:triglyceride biosynthetic process	IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter	Success
A0A9J6C3R2	A0A9J6C3R2	A0A9J6C3R2_POLVA	RING-type domain-containing protein	NA	Polypedilum vanderplanki	GO:0005634;GO:0090734;GO:0061630;GO:0008270;GO:0016567;GO:0031297	C:nucleus;C:site of DNA damage;F:ubiquitin protein ligase activity;F:zinc ion binding;P:protein ubiquitination;P:replication fork processing	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A8J2WHF4	A0A8J2WHF4	A0A8J2WHF4_9CRUS	Cc8L18.2-like protein	NA	Daphnia galeata	NA	NA	NA	Success
A0A1D2MRT6	A0A1D2MRT6	A0A1D2MRT6_ORCCI	Galectin-4	NA	Orchesella cincta	GO:0016020;GO:0030246	C:membrane;F:carbohydrate binding	IEA:UniProtKB-KW;IEA:UniProtKB-KW	Success
A0A1D2MG19	A0A1D2MG19	A0A1D2MG19_ORCCI	Matrilysin	NA	Orchesella cincta	GO:0031012;GO:0016020;GO:0004222;GO:0008270;GO:0030574;GO:0030198;GO:0006508	C:extracellular matrix;C:membrane;F:metalloendopeptidase activity;F:zinc ion binding;P:collagen catabolic process;P:extracellular matrix organization;P:proteolysis	IEA:InterPro;IEA:UniProtKB-KW;IEA:InterPro;IEA:InterPro;IEA:TreeGrafter;IEA:TreeGrafter;IEA:UniProtKB-KW	Success
A0A1D2N2V4	A0A1D2N2V4	A0A1D2N2V4_ORCCI	Trypsin-1	NA	Orchesella cincta	GO:0004252;GO:0006508	F:serine-type endopeptidase activity;P:proteolysis	IEA:InterPro;IEA:UniProtKB-KW	Success
A0A1D2MJA6	A0A1D2MJA6	A0A1D2MJA6_ORCCI	Gustatory receptor	NA	Orchesella cincta	GO:0016020;GO:0038023;GO:0051606;GO:0007606	C:membrane;F:signaling receptor activity;P:detection of stimulus;P:sensory perception of chemical stimulus	IEA:UniProtKB-SubCell;IEA:UniProtKB-ARBA;IEA:UniProtKB-ARBA;IEA:TreeGrafter	Success
A0A1D2NBY5	A0A1D2NBY5	A0A1D2NBY5_ORCCI	StAR-related lipid transfer protein 3	NA	Orchesella cincta	GO:0005789;GO:0140284;GO:0031902;GO:0005765;GO:0008289;GO:0099044	C:endoplasmic reticulum membrane;C:endoplasmic reticulum-endosome membrane contact site;C:late endosome membrane;C:lysosomal membrane;F:lipid binding;P:vesicle tethering to endoplasmic reticulum	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter	Success
A0A226DRR6	A0A226DRR6	A0A226DRR6_FOLCA	Zinc finger protein 26	NA	Folsomia candida	GO:0005634;GO:0008270;GO:0006357	C:nucleus;F:zinc ion binding;P:regulation of transcription by RNA polymerase II	IEA:UniProtKB-SubCell;IEA:UniProtKB-KW;IEA:TreeGrafter	Success
A0A1D2N0C3	A0A1D2N0C3	A0A1D2N0C3_ORCCI	Lovastatin diketide synthase LovF	NA	Orchesella cincta	GO:0004315;GO:0016491;GO:0031177;GO:0006633	F:3-oxoacyl-[acyl-carrier-protein] synthase activity;F:oxidoreductase activity;F:phosphopantetheine binding;P:fatty acid biosynthetic process	IEA:InterPro;IEA:InterPro;IEA:InterPro;IEA:UniProtKB-UniPathway	Success
A0A1D2M5Q3	A0A1D2M5Q3	A0A1D2M5Q3_ORCCI	Acyl-CoA Delta(11) desaturase	NA	Orchesella cincta	GO:0005789;GO:0005506;GO:0004768;GO:0006636	C:endoplasmic reticulum membrane;F:iron ion binding;F:stearoyl-CoA 9-desaturase activity;P:unsaturated fatty acid biosynthetic process	IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter;IEA:TreeGrafter	Success
A0A1D2N0C3	A0A1D2N0C3	A0A1D2N0C3_ORCCI	Lovastatin diketide synthase LovF	NA	Orchesella cincta	GO:0004315;GO:0016491;GO:0031177;GO:0006633	F:3-oxoacyl-[acyl-carrier-protein] synthase activity;F:oxidoreductase activity;F:phosphopantetheine binding;P:fatty acid biosynthetic process	IEA:InterPro;IEA:InterPro;IEA:InterPro;IEA:UniProtKB-UniPathway	Success
A0A1D2N0C3	A0A1D2N0C3	A0A1D2N0C3_ORCCI	Lovastatin diketide synthase LovF	NA	Orchesella cincta	GO:0004315;GO:0016491;GO:0031177;GO:0006633	F:3-oxoacyl-[acyl-carrier-protein] synthase activity;F:oxidoreductase activity;F:phosphopantetheine binding;P:fatty acid biosynthetic process	IEA:InterPro;IEA:InterPro;IEA:InterPro;IEA:UniProtKB-UniPathway	Success
A0A1D2N0C3	A0A1D2N0C3	A0A1D2N0C3_ORCCI	Lovastatin diketide synthase LovF	NA	Orchesella cincta	GO:0004315;GO:0016491;GO:0031177;GO:0006633	F:3-oxoacyl-[acyl-carrier-protein] synthase activity;F:oxidoreductase activity;F:phosphopantetheine binding;P:fatty acid biosynthetic process	IEA:InterPro;IEA:InterPro;IEA:InterPro;IEA:UniProtKB-UniPathway	Success
A0A226CV30	A0A226CV30	A0A226CV30_FOLCA	Uncharacterized protein	NA	Folsomia candida	GO:0016020	C:membrane	IEA:UniProtKB-KW	Success
A0A1D2NMC6	A0A1D2NMC6	A0A1D2NMC6_ORCCI	O-acyltransferase WSD1 C-terminal domain-containing protein	NA	Orchesella cincta	GO:0005886;GO:0008374;GO:0019432	C:plasma membrane;F:O-acyltransferase activity;P:triglyceride biosynthetic process	IEA:TreeGrafter;IEA:InterPro;IEA:TreeGrafter	Success
A0A8J2PWZ5	A0A8J2PWZ5	A0A8J2PWZ5_9HEXA	Ionotropic glutamate receptor C-terminal domain-containing protein	NA	Allacma fusca	GO:0005886;GO:0015276;GO:0050906	C:plasma membrane;F:ligand-gated monoatomic ion channel activity;P:detection of stimulus involved in sensory perception	IEA:UniProtKB-SubCell;IEA:InterPro;IEA:UniProtKB-ARBA	Success
