region_id,species,chromosome,start,end,region_length,population_id,num_populations,mapped_populations
EntNic_HiC_scaffold_4_R99,EntNic,HiC_scaffold_4,7816205,7879518,63314,"['EntNic_SHJ-C48', 'EntNic_LVJ-C76', 'EntNic_VAJ-C24', 'EntNic_RDJ-C344', 'EntNic_SKJ-C216', 'EntNic_LEJ-C64', 'EntNic_ULJ-C60', 'EntNic_SKJ-C16', 'EntNic_SBJ-C52', 'EntNic_FUR-C230', 'EntNic_GSJ-C274', 'EntNic_aaRJ-C225', 'EntNic_NOJ-C37', 'EntNic_GEJ-C42', 'EntNic_RYJ-C139', 'EntNic_DoeJ-C27', 'EntNic_BJJ-C34', 'EntNic_SUJ-C130', 'EntNic_GoeJ-C19', 'EntNic_MMS-C295', 'EntNic_TOJ-C71', 'EntNic_GEJ-C42', 'EntNic_SSJ-C259', 'EntNic_KRS-C23', 'EntNic_BIJ-C30', 'EntNic_BJJ-C34', 'EntNic_aaRJ-C225', 'EntNic_VAJ-C24', 'EntNic_BRS-C268', 'EntNic_TOJ-C71', 'EntNic_STF-C266', 'EntNic_RDJ-C344', 'EntNic_FHJ-C38', 'EntNic_JoeJ-C252', 'EntNic_MSJ-C2', 'EntNic_BIJ-C30', 'EntNic_BJJ-C34', 'EntNic_NOJ-C37', 'EntNic_HHJ-C162', 'EntNic_MSJ-C2', 'EntNic_GSJ-C274', 'EntNic_SUJ-C130', 'EntNic_FUR-C230', 'EntNic_LEJ-C64', 'EntNic_SHJ-C48', 'EntNic_STF-C266', 'EntNic_DoeJ-C27', 'EntNic_DSJ-C190', 'EntNic_NOJ-C37', 'EntNic_MMS-C295', 'EntNic_ULJ-C60', 'EntNic_SKJ-C16', 'EntNic_LVJ-C76', 'EntNic_SKJ-C216', 'EntNic_SBJ-C52', 'EntNic_KRS-C23']",31,"['SHJ-C48', 'LVJ-C76', 'VAJ-C24', 'RDJ-C344', 'SKJ-C216', 'LEJ-C64', 'ULJ-C60', 'SKJ-C16', 'SBJ-C52', 'FUR-C230', 'GSJ-C274', 'aaRJ-C225', 'NOJ-C37', 'GEJ-C42', 'RYJ-C139', 'DoeJ-C27', 'BJJ-C34', 'SUJ-C130', 'GoeJ-C19', 'MMS-C295', 'TOJ-C71', 'GEJ-C42', 'SSJ-C259', 'KRS-C23', 'BIJ-C30', 'BJJ-C34', 'aaRJ-C225', 'VAJ-C24', 'BRS-C268', 'TOJ-C71', 'STF-C266', 'RDJ-C344', 'FHJ-C38', 'JoeJ-C252', 'MSJ-C2', 'BIJ-C30', 'BJJ-C34', 'NOJ-C37', 'HHJ-C162', 'MSJ-C2', 'GSJ-C274', 'SUJ-C130', 'FUR-C230', 'LEJ-C64', 'SHJ-C48', 'STF-C266', 'DoeJ-C27', 'DSJ-C190', 'NOJ-C37', 'MMS-C295', 'ULJ-C60', 'SKJ-C16', 'LVJ-C76', 'SKJ-C216', 'SBJ-C52', 'KRS-C23']"
EntNic_HiC_scaffold_5_R1,EntNic,HiC_scaffold_5,131560,143640,12081,['EntNic_BRS-C268'],1,['BRS-C268']
EntNic_HiC_scaffold_5_R2,EntNic,HiC_scaffold_5,227886,245161,17276,['EntNic_BRS-C268'],1,['BRS-C268']
EntNic_HiC_scaffold_5_R31,EntNic,HiC_scaffold_5,15813255,15827656,14402,"['EntNic_KOS-C293', 'EntNic_GUS-C41', 'EntNic_aeRoe-C36']",3,"['KOS-C293', 'GUS-C41', 'aeRoe-C36']"
EntNic_HiC_scaffold_5_R38,EntNic,HiC_scaffold_5,22301179,22315338,14160,"['EntNic_STF-C266', 'EntNic_SKS-C55', 'EntNic_KOS-C293', 'EntNic_MMS-C295']",4,"['STF-C266', 'SKS-C55', 'KOS-C293', 'MMS-C295']"
EntNic_HiC_scaffold_5_R4,EntNic,HiC_scaffold_5,883578,919128,35551,['EntNic_BRS-C268'],1,['BRS-C268']
EntNic_HiC_scaffold_5_R48,EntNic,HiC_scaffold_5,24530568,24540883,10316,"['EntNic_BJJ-C34', 'EntNic_SBJ-C52', 'EntNic_BIJ-C30', 'EntNic_LVJ-C76', 'EntNic_TOJ-C71', 'EntNic_SUJ-C130']",6,"['BJJ-C34', 'SBJ-C52', 'BIJ-C30', 'LVJ-C76', 'TOJ-C71', 'SUJ-C130']"
EntNic_HiC_scaffold_5_R53,EntNic,HiC_scaffold_5,25273494,25288060,14567,"['EntNic_TOJ-C71', 'EntNic_SUJ-C130', 'EntNic_BIJ-C30', 'EntNic_SBJ-C52', 'EntNic_LVJ-C76', 'EntNic_LEJ-C64', 'EntNic_MSJ-C2', 'EntNic_FUR-C230']",8,"['TOJ-C71', 'SUJ-C130', 'BIJ-C30', 'SBJ-C52', 'LVJ-C76', 'LEJ-C64', 'MSJ-C2', 'FUR-C230']"
EntNic_HiC_scaffold_5_R58,EntNic,HiC_scaffold_5,26132454,26148205,15752,['EntNic_DSJ-C190'],1,['DSJ-C190']
EntNic_HiC_scaffold_5_R61,EntNic,HiC_scaffold_5,28451797,28502174,50378,"['EntNic_BRS-C268', 'EntNic_RDJ-C344', 'EntNic_VAJ-C24', 'EntNic_NOJ-C37', 'EntNic_GSJ-C274', 'EntNic_BJJ-C34', 'EntNic_SHJ-C48', 'EntNic_GEJ-C42', 'EntNic_GSJ-C274', 'EntNic_KLJ-C127', 'EntNic_ULJ-C60', 'EntNic_BRS-C268', 'EntNic_BRS-C268', 'EntNic_RDJ-C344']",10,"['BRS-C268', 'RDJ-C344', 'VAJ-C24', 'NOJ-C37', 'GSJ-C274', 'BJJ-C34', 'SHJ-C48', 'GEJ-C42', 'GSJ-C274', 'KLJ-C127', 'ULJ-C60', 'BRS-C268', 'BRS-C268', 'RDJ-C344']"
EntNic_HiC_scaffold_5_R65,EntNic,HiC_scaffold_5,29231829,29244356,12528,"['EntNic_ORoe-C299', 'EntNic_GUS-C41']",2,"['ORoe-C299', 'GUS-C41']"
EntNic_HiC_scaffold_5_R67,EntNic,HiC_scaffold_5,29397143,29421703,24561,"['EntNic_GUS-C41', 'EntNic_GEJ-C42', 'EntNic_SUJ-C130', 'EntNic_MMS-C295', 'EntNic_LVJ-C76']",5,"['GUS-C41', 'GEJ-C42', 'SUJ-C130', 'MMS-C295', 'LVJ-C76']"
EntNic_HiC_scaffold_5_R68,EntNic,HiC_scaffold_5,29429745,29447269,17525,"['EntNic_FUR-C230', 'EntNic_LEJ-C64', 'EntNic_TOJ-C71', 'EntNic_GUS-C41', 'EntNic_SSJ-C259', 'EntNic_STF-C266']",6,"['FUR-C230', 'LEJ-C64', 'TOJ-C71', 'GUS-C41', 'SSJ-C259', 'STF-C266']"
EntNic_HiC_scaffold_5_R69,EntNic,HiC_scaffold_5,29453619,29483865,30247,"['EntNic_GEJ-C42', 'EntNic_LVJ-C76', 'EntNic_LVJ-C76', 'EntNic_SBJ-C52', 'EntNic_DSJ-C190']",4,"['GEJ-C42', 'LVJ-C76', 'LVJ-C76', 'SBJ-C52', 'DSJ-C190']"
EntNic_HiC_scaffold_5_R73,EntNic,HiC_scaffold_5,29547787,29558279,10493,"['EntNic_MMS-C295', 'EntNic_STF-C266', 'EntNic_FHJ-C38', 'EntNic_LVJ-C76', 'EntNic_KRS-C23', 'EntNic_BRS-C268', 'EntNic_GEJ-C42', 'EntNic_GUS-C41']",8,"['MMS-C295', 'STF-C266', 'FHJ-C38', 'LVJ-C76', 'KRS-C23', 'BRS-C268', 'GEJ-C42', 'GUS-C41']"
EntNic_HiC_scaffold_5_R75,EntNic,HiC_scaffold_5,29805595,29815744,10150,"['EntNic_BJJ-C34', 'EntNic_SUJ-C130']",2,"['BJJ-C34', 'SUJ-C130']"
EntNic_HiC_scaffold_6_R1,EntNic,HiC_scaffold_6,18389,44475,26087,"['EntNic_KRS-C23', 'EntNic_LEJ-C64', 'EntNic_SBJ-C52', 'EntNic_BJJ-C34', 'EntNic_JoeJ-C252', 'EntNic_RYJ-C139', 'EntNic_GUS-C41', 'EntNic_NOJ-C37', 'EntNic_ORoe-C299', 'EntNic_JoeJ-C252']",9,"['KRS-C23', 'LEJ-C64', 'SBJ-C52', 'BJJ-C34', 'JoeJ-C252', 'RYJ-C139', 'GUS-C41', 'NOJ-C37', 'ORoe-C299', 'JoeJ-C252']"
EntNic_HiC_scaffold_6_R101,EntNic,HiC_scaffold_6,5759489,5769905,10417,"['EntNic_JHJ-C220', 'EntNic_KRS-C23']",2,"['JHJ-C220', 'KRS-C23']"
EntNic_HiC_scaffold_6_R103,EntNic,HiC_scaffold_6,5831391,5849396,18006,"['EntNic_JHJ-C220', 'EntNic_ORoe-C299', 'EntNic_GUS-C41', 'EntNic_KRS-C23', 'EntNic_LEJ-C64', 'EntNic_JHJ-C220']",5,"['JHJ-C220', 'ORoe-C299', 'GUS-C41', 'KRS-C23', 'LEJ-C64', 'JHJ-C220']"
EntNic_HiC_scaffold_6_R106,EntNic,HiC_scaffold_6,5892446,6008876,116431,"['EntNic_JHJ-C220', 'EntNic_KRS-C23', 'EntNic_ORoe-C299', 'EntNic_KRS-C23', 'EntNic_DSJ-C190', 'EntNic_KOS-C293']",5,"['JHJ-C220', 'KRS-C23', 'ORoe-C299', 'KRS-C23', 'DSJ-C190', 'KOS-C293']"
EntNic_HiC_scaffold_6_R111,EntNic,HiC_scaffold_6,6152191,6322304,170114,"['EntNic_GUS-C41', 'EntNic_ORoe-C299', 'EntNic_GoeJ-C19', 'EntNic_JHJ-C220', 'EntNic_RYJ-C139', 'EntNic_BJJ-C34', 'EntNic_NOJ-C37', 'EntNic_SBJ-C52', 'EntNic_JoeJ-C252', 'EntNic_TOJ-C71', 'EntNic_DoeJ-C27', 'EntNic_KRS-C23', 'EntNic_LEJ-C64', 'EntNic_VAJ-C24', 'EntNic_NOJ-C37', 'EntNic_JoeJ-C252', 'EntNic_aaRJ-C225', 'EntNic_GoeJ-C19', 'EntNic_JoeJ-C252', 'EntNic_BIJ-C30', 'EntNic_LEJ-C64', 'EntNic_BJJ-C34', 'EntNic_GoeJ-C19', 'EntNic_GUS-C41', 'EntNic_KRS-C23', 'EntNic_JHJ-C220', 'EntNic_TOJ-C71', 'EntNic_DoeJ-C27', 'EntNic_KLJ-C127', 'EntNic_KLJ-C127', 'EntNic_JoeJ-C252', 'EntNic_KLJ-C127', 'EntNic_JoeJ-C252', 'EntNic_GEJ-C42', 'EntNic_KLJ-C127', 'EntNic_TOJ-C71', 'EntNic_GoeJ-C19', 'EntNic_MMS-C295', 'EntNic_JHJ-C220', 'EntNic_BJJ-C34', 'EntNic_RYJ-C139', 'EntNic_SHJ-C48', 'EntNic_ORoe-C299', 'EntNic_SBJ-C52', 'EntNic_TOJ-C71', 'EntNic_VAJ-C24', 'EntNic_BJJ-C34', 'EntNic_JHJ-C220', 'EntNic_VAJ-C24', 'EntNic_LEJ-C64', 'EntNic_KRS-C23', 'EntNic_BJJ-C34', 'EntNic_JHJ-C220', 'EntNic_GUS-C41', 'EntNic_VAJ-C24']",20,"['GUS-C41', 'ORoe-C299', 'GoeJ-C19', 'JHJ-C220', 'RYJ-C139', 'BJJ-C34', 'NOJ-C37', 'SBJ-C52', 'JoeJ-C252', 'TOJ-C71', 'DoeJ-C27', 'KRS-C23', 'LEJ-C64', 'VAJ-C24', 'NOJ-C37', 'JoeJ-C252', 'aaRJ-C225', 'GoeJ-C19', 'JoeJ-C252', 'BIJ-C30', 'LEJ-C64', 'BJJ-C34', 'GoeJ-C19', 'GUS-C41', 'KRS-C23', 'JHJ-C220', 'TOJ-C71', 'DoeJ-C27', 'KLJ-C127', 'KLJ-C127', 'JoeJ-C252', 'KLJ-C127', 'JoeJ-C252', 'GEJ-C42', 'KLJ-C127', 'TOJ-C71', 'GoeJ-C19', 'MMS-C295', 'JHJ-C220', 'BJJ-C34', 'RYJ-C139', 'SHJ-C48', 'ORoe-C299', 'SBJ-C52', 'TOJ-C71', 'VAJ-C24', 'BJJ-C34', 'JHJ-C220', 'VAJ-C24', 'LEJ-C64', 'KRS-C23', 'BJJ-C34', 'JHJ-C220', 'GUS-C41', 'VAJ-C24']"
EntNic_HiC_scaffold_6_R112,EntNic,HiC_scaffold_6,6332431,6557710,225280,"['EntNic_DoeJ-C27', 'EntNic_LEJ-C64', 'EntNic_RYJ-C139', 'EntNic_GoeJ-C19', 'EntNic_JHJ-C220', 'EntNic_NOJ-C37', 'EntNic_JoeJ-C252', 'EntNic_GUS-C41', 'EntNic_TOJ-C71', 'EntNic_BJJ-C34', 'EntNic_ORoe-C299', 'EntNic_GUS-C41', 'EntNic_SBJ-C52', 'EntNic_NOJ-C37', 'EntNic_TOJ-C71', 'EntNic_LEJ-C64', 'EntNic_KLJ-C127', 'EntNic_RYJ-C139', 'EntNic_VAJ-C24', 'EntNic_GoeJ-C19', 'EntNic_BJJ-C34', 'EntNic_DoeJ-C27', 'EntNic_JoeJ-C252', 'EntNic_SBJ-C52', 'EntNic_NOJ-C37', 'EntNic_RYJ-C139', 'EntNic_JHJ-C220', 'EntNic_JoeJ-C252', 'EntNic_DoeJ-C27', 'EntNic_KLJ-C127', 'EntNic_SBJ-C52', 'EntNic_JHJ-C220', 'EntNic_BJJ-C34', 'EntNic_TOJ-C71', 'EntNic_ORoe-C299', 'EntNic_GUS-C41', 'EntNic_VAJ-C24', 'EntNic_SHJ-C48', 'EntNic_DSJ-C190', 'EntNic_GUS-C41', 'EntNic_VAJ-C24', 'EntNic_ORoe-C299', 'EntNic_SBJ-C52', 'EntNic_TOJ-C71', 'EntNic_JoeJ-C252', 'EntNic_GoeJ-C19', 'EntNic_RYJ-C139', 'EntNic_NOJ-C37', 'EntNic_TOJ-C71', 'EntNic_KLJ-C127', 'EntNic_KRS-C23', 'EntNic_MMS-C295', 'EntNic_DSJ-C190', 'EntNic_DoeJ-C27', 'EntNic_SKJ-C16', 'EntNic_SHJ-C48', 'EntNic_KOS-C293', 'EntNic_ULJ-C60', 'EntNic_BJJ-C34', 'EntNic_KLJ-C127', 'EntNic_JHJ-C220', 'EntNic_KRS-C23', 'EntNic_VAJ-C24', 'EntNic_KRS-C23']",21,"['DoeJ-C27', 'LEJ-C64', 'RYJ-C139', 'GoeJ-C19', 'JHJ-C220', 'NOJ-C37', 'JoeJ-C252', 'GUS-C41', 'TOJ-C71', 'BJJ-C34', 'ORoe-C299', 'GUS-C41', 'SBJ-C52', 'NOJ-C37', 'TOJ-C71', 'LEJ-C64', 'KLJ-C127', 'RYJ-C139', 'VAJ-C24', 'GoeJ-C19', 'BJJ-C34', 'DoeJ-C27', 'JoeJ-C252', 'SBJ-C52', 'NOJ-C37', 'RYJ-C139', 'JHJ-C220', 'JoeJ-C252', 'DoeJ-C27', 'KLJ-C127', 'SBJ-C52', 'JHJ-C220', 'BJJ-C34', 'TOJ-C71', 'ORoe-C299', 'GUS-C41', 'VAJ-C24', 'SHJ-C48', 'DSJ-C190', 'GUS-C41', 'VAJ-C24', 'ORoe-C299', 'SBJ-C52', 'TOJ-C71', 'JoeJ-C252', 'GoeJ-C19', 'RYJ-C139', 'NOJ-C37', 'TOJ-C71', 'KLJ-C127', 'KRS-C23', 'MMS-C295', 'DSJ-C190', 'DoeJ-C27', 'SKJ-C16', 'SHJ-C48', 'KOS-C293', 'ULJ-C60', 'BJJ-C34', 'KLJ-C127', 'JHJ-C220', 'KRS-C23', 'VAJ-C24', 'KRS-C23']"
EntNic_HiC_scaffold_6_R113,EntNic,HiC_scaffold_6,6579799,6607786,27988,"['EntNic_VAJ-C24', 'EntNic_TOJ-C71', 'EntNic_JoeJ-C252', 'EntNic_RYJ-C139', 'EntNic_JHJ-C220', 'EntNic_GoeJ-C19', 'EntNic_BJJ-C34', 'EntNic_LEJ-C64', 'EntNic_GUS-C41', 'EntNic_NOJ-C37', 'EntNic_ORoe-C299', 'EntNic_SBJ-C52', 'EntNic_DoeJ-C27', 'EntNic_MMS-C295', 'EntNic_SHJ-C48', 'EntNic_JHJ-C220', 'EntNic_TOJ-C71']",15,"['VAJ-C24', 'TOJ-C71', 'JoeJ-C252', 'RYJ-C139', 'JHJ-C220', 'GoeJ-C19', 'BJJ-C34', 'LEJ-C64', 'GUS-C41', 'NOJ-C37', 'ORoe-C299', 'SBJ-C52', 'DoeJ-C27', 'MMS-C295', 'SHJ-C48', 'JHJ-C220', 'TOJ-C71']"
EntNic_HiC_scaffold_6_R115,EntNic,HiC_scaffold_6,6637325,6670051,32727,"['EntNic_GoeJ-C19', 'EntNic_MMS-C295', 'EntNic_RYJ-C139', 'EntNic_JoeJ-C252', 'EntNic_TOJ-C71', 'EntNic_LEJ-C64', 'EntNic_VAJ-C24', 'EntNic_BJJ-C34', 'EntNic_SBJ-C52', 'EntNic_NOJ-C37', 'EntNic_JoeJ-C252', 'EntNic_NOJ-C37', 'EntNic_BJJ-C34', 'EntNic_LEJ-C64']",10,"['GoeJ-C19', 'MMS-C295', 'RYJ-C139', 'JoeJ-C252', 'TOJ-C71', 'LEJ-C64', 'VAJ-C24', 'BJJ-C34', 'SBJ-C52', 'NOJ-C37', 'JoeJ-C252', 'NOJ-C37', 'BJJ-C34', 'LEJ-C64']"
EntNic_HiC_scaffold_6_R119,EntNic,HiC_scaffold_6,6716509,6734239,17731,"['EntNic_MMS-C295', 'EntNic_ORoe-C299', 'EntNic_GUS-C41', 'EntNic_ORoe-C299', 'EntNic_KRS-C23', 'EntNic_KOS-C293']",5,"['MMS-C295', 'ORoe-C299', 'GUS-C41', 'ORoe-C299', 'KRS-C23', 'KOS-C293']"
EntNic_HiC_scaffold_6_R120,EntNic,HiC_scaffold_6,6738567,7005963,267397,"['EntNic_GUS-C41', 'EntNic_ORoe-C299', 'EntNic_RYJ-C139', 'EntNic_JHJ-C220', 'EntNic_NOJ-C37', 'EntNic_KRS-C23', 'EntNic_MMS-C295', 'EntNic_JHJ-C220', 'EntNic_RYJ-C139', 'EntNic_KLJ-C127', 'EntNic_SBJ-C52', 'EntNic_JoeJ-C252', 'EntNic_DoeJ-C27', 'EntNic_KOS-C293', 'EntNic_SBJ-C52', 'EntNic_RYJ-C139', 'EntNic_TOJ-C71', 'EntNic_JHJ-C220', 'EntNic_MMS-C295', 'EntNic_KLJ-C127', 'EntNic_KOS-C293', 'EntNic_STF-C266', 'EntNic_aeRoe-C36', 'EntNic_JoeJ-C252', 'EntNic_RYJ-C139', 'EntNic_JHJ-C220', 'EntNic_LEJ-C64', 'EntNic_ULJ-C60', 'EntNic_TOJ-C71', 'EntNic_KOS-C293', 'EntNic_KRS-C23', 'EntNic_JoeJ-C252', 'EntNic_RYJ-C139', 'EntNic_KOS-C293', 'EntNic_SBJ-C52', 'EntNic_TOJ-C71', 'EntNic_NOJ-C37', 'EntNic_VAJ-C24', 'EntNic_GoeJ-C19', 'EntNic_STF-C266', 'EntNic_DSJ-C190', 'EntNic_ULJ-C60', 'EntNic_DoeJ-C27', 'EntNic_KLJ-C127', 'EntNic_ULJ-C60', 'EntNic_SHJ-C48', 'EntNic_DoeJ-C27', 'EntNic_GoeJ-C19', 'EntNic_ULJ-C60', 'EntNic_KLJ-C127', 'EntNic_SHJ-C48', 'EntNic_JoeJ-C252', 'EntNic_BJJ-C34', 'EntNic_LEJ-C64', 'EntNic_FUR-C230', 'EntNic_SKJ-C16', 'EntNic_VAJ-C24', 'EntNic_MMS-C295', 'EntNic_KLJ-C127', 'EntNic_DSJ-C190', 'EntNic_KOS-C293', 'EntNic_GEJ-C42', 'EntNic_SHJ-C48', 'EntNic_SKJ-C16', 'EntNic_KRS-C23', 'EntNic_DSJ-C190', 'EntNic_FUR-C230', 'EntNic_KRS-C23', 'EntNic_MMS-C295', 'EntNic_SHJ-C48', 'EntNic_SKJ-C16', 'EntNic_ULJ-C60', 'EntNic_KLJ-C127', 'EntNic_TOJ-C71', 'EntNic_JoeJ-C252', 'EntNic_JHJ-C220', 'EntNic_LEJ-C64', 'EntNic_RYJ-C139', 'EntNic_GoeJ-C19', 'EntNic_ORoe-C299', 'EntNic_GUS-C41', 'EntNic_NOJ-C37', 'EntNic_VAJ-C24', 'EntNic_SBJ-C52', 'EntNic_BJJ-C34', 'EntNic_TOJ-C71', 'EntNic_JHJ-C220', 'EntNic_ORoe-C299', 'EntNic_RYJ-C139', 'EntNic_GoeJ-C19', 'EntNic_GUS-C41', 'EntNic_NOJ-C37', 'EntNic_SBJ-C52', 'EntNic_DoeJ-C27', 'EntNic_LEJ-C64', 'EntNic_VAJ-C24', 'EntNic_DoeJ-C27', 'EntNic_KRS-C23', 'EntNic_KLJ-C127', 'EntNic_KOS-C293', 'EntNic_KRS-C23', 'EntNic_UTJ-C22', 'EntNic_DSJ-C190', 'EntNic_SKJ-C16', 'EntNic_ULJ-C60', 'EntNic_DSJ-C190', 'EntNic_MMS-C295', 'EntNic_GUS-C41', 'EntNic_LEJ-C64', 'EntNic_HHJ-C162', 'EntNic_KOS-C293', 'EntNic_KRS-C23', 'EntNic_UTJ-C22', 'EntNic_SHJ-C48', 'EntNic_DSJ-C190', 'EntNic_JHJ-C220', 'EntNic_ORoe-C299']",27,"['GUS-C41', 'ORoe-C299', 'RYJ-C139', 'JHJ-C220', 'NOJ-C37', 'KRS-C23', 'MMS-C295', 'JHJ-C220', 'RYJ-C139', 'KLJ-C127', 'SBJ-C52', 'JoeJ-C252', 'DoeJ-C27', 'KOS-C293', 'SBJ-C52', 'RYJ-C139', 'TOJ-C71', 'JHJ-C220', 'MMS-C295', 'KLJ-C127', 'KOS-C293', 'STF-C266', 'aeRoe-C36', 'JoeJ-C252', 'RYJ-C139', 'JHJ-C220', 'LEJ-C64', 'ULJ-C60', 'TOJ-C71', 'KOS-C293', 'KRS-C23', 'JoeJ-C252', 'RYJ-C139', 'KOS-C293', 'SBJ-C52', 'TOJ-C71', 'NOJ-C37', 'VAJ-C24', 'GoeJ-C19', 'STF-C266', 'DSJ-C190', 'ULJ-C60', 'DoeJ-C27', 'KLJ-C127', 'ULJ-C60', 'SHJ-C48', 'DoeJ-C27', 'GoeJ-C19', 'ULJ-C60', 'KLJ-C127', 'SHJ-C48', 'JoeJ-C252', 'BJJ-C34', 'LEJ-C64', 'FUR-C230', 'SKJ-C16', 'VAJ-C24', 'MMS-C295', 'KLJ-C127', 'DSJ-C190', 'KOS-C293', 'GEJ-C42', 'SHJ-C48', 'SKJ-C16', 'KRS-C23', 'DSJ-C190', 'FUR-C230', 'KRS-C23', 'MMS-C295', 'SHJ-C48', 'SKJ-C16', 'ULJ-C60', 'KLJ-C127', 'TOJ-C71', 'JoeJ-C252', 'JHJ-C220', 'LEJ-C64', 'RYJ-C139', 'GoeJ-C19', 'ORoe-C299', 'GUS-C41', 'NOJ-C37', 'VAJ-C24', 'SBJ-C52', 'BJJ-C34', 'TOJ-C71', 'JHJ-C220', 'ORoe-C299', 'RYJ-C139', 'GoeJ-C19', 'GUS-C41', 'NOJ-C37', 'SBJ-C52', 'DoeJ-C27', 'LEJ-C64', 'VAJ-C24', 'DoeJ-C27', 'KRS-C23', 'KLJ-C127', 'KOS-C293', 'KRS-C23', 'UTJ-C22', 'DSJ-C190', 'SKJ-C16', 'ULJ-C60', 'DSJ-C190', 'MMS-C295', 'GUS-C41', 'LEJ-C64', 'HHJ-C162', 'KOS-C293', 'KRS-C23', 'UTJ-C22', 'SHJ-C48', 'DSJ-C190', 'JHJ-C220', 'ORoe-C299']"
EntNic_HiC_scaffold_6_R122,EntNic,HiC_scaffold_6,7029471,7046702,17232,"['EntNic_NOJ-C37', 'EntNic_KLJ-C127', 'EntNic_VAJ-C24', 'EntNic_GoeJ-C19', 'EntNic_DoeJ-C27', 'EntNic_KLJ-C127', 'EntNic_GUS-C41', 'EntNic_ORoe-C299', 'EntNic_JHJ-C220', 'EntNic_MMS-C295', 'EntNic_VAJ-C24', 'EntNic_SBJ-C52', 'EntNic_KRS-C23']",11,"['NOJ-C37', 'KLJ-C127', 'VAJ-C24', 'GoeJ-C19', 'DoeJ-C27', 'KLJ-C127', 'GUS-C41', 'ORoe-C299', 'JHJ-C220', 'MMS-C295', 'VAJ-C24', 'SBJ-C52', 'KRS-C23']"
EntNic_HiC_scaffold_6_R123,EntNic,HiC_scaffold_6,7050048,7077928,27881,"['EntNic_BJJ-C34', 'EntNic_GoeJ-C19', 'EntNic_RYJ-C139', 'EntNic_ORoe-C299', 'EntNic_JHJ-C220', 'EntNic_LEJ-C64', 'EntNic_JoeJ-C252', 'EntNic_TOJ-C71', 'EntNic_NOJ-C37', 'EntNic_KLJ-C127', 'EntNic_GUS-C41']",11,"['BJJ-C34', 'GoeJ-C19', 'RYJ-C139', 'ORoe-C299', 'JHJ-C220', 'LEJ-C64', 'JoeJ-C252', 'TOJ-C71', 'NOJ-C37', 'KLJ-C127', 'GUS-C41']"
